HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0001960,Tin,[SnH4+4],PXQLTWWGPFDWNT-UHFFFAOYSA-N,H4Sn,122.74,123.933496699
HMDB0001966,Titanium,[Ti+4],LCKIEQZJEYYRIY-UHFFFAOYSA-N,Ti,47.867,47.947947053
HMDB0001989,Tungsten,[W+4],YFGRPIXHCIXTLM-UHFFFAOYSA-N,W,183.84,183.950932553
HMDB0002000,Myristoleic acid,CCCC\C=C/CCCCCCCC(O)=O,YWWVWXASSLXJHU-WAYWQWQTSA-N,C14H26O2,226.355,226.193280076
HMDB0002005,Methionine sulfoxide,CS(=O)CC[C@H](N)C(O)=O,QEFRNWWLZKMPFJ-YGVKFDHGSA-N,C5H11NO3S,165.21,165.045964392
HMDB0002013,Butyrylcarnitine,CCCC(=O)O[C@H](CC([O-])=O)C[N+](C)(C)C,QWYFHHGCZUCMBN-SECBINFHSA-N,C11H21NO4,231.292,231.14705816
HMDB0002030,Fructosamine,NC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,IXZISFNWUWKBOM-ARQDHWQXSA-N,C6H13NO5,179.1711,179.079372531
HMDB0002048,m-Cresol,CC1=CC(O)=CC=C1,RLSSMJSEOOYNOY-UHFFFAOYSA-N,C7H8O,108.1378,108.057514878
HMDB0002056,Monoisobutyl phthalic acid,CC(C)COC(=O)C1=CC=CC=C1C(O)=O,RZJSUWQGFCHNFS-UHFFFAOYSA-N,C12H14O4,222.2372,222.089208936
HMDB0002064,N-Acetylputrescine,CC(=O)NCCCCN,KLZGKIDSEJWEDW-UHFFFAOYSA-N,C6H14N2O,130.1882,130.11061308
HMDB0002072,4-Methoxyphenylacetic acid,COC1=CC=C(CC(O)=O)C=C1,NRPFNQUDKRYCNX-UHFFFAOYSA-N,C9H10O3,166.1739,166.062994186
HMDB0002085,Syringic acid,COC1=CC(=CC(OC)=C1O)C(O)=O,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,C9H10O5,198.174,198.052823422
HMDB0002107,Phthalic acid,OC(=O)C1=CC=CC=C1C(O)=O,XNGIFLGASWRNHJ-UHFFFAOYSA-N,C8H6O4,166.1308,166.02660868
HMDB0002111,Water,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,H2O,18.0153,18.010564686
HMDB0002120,Monoethyl phthalate,CCOC(=O)C1=CC=CC=C1C(O)=O,YWWHKOHZGJFMIE-UHFFFAOYSA-N,C10H10O4,194.184,194.057908808
HMDB0002130,Monomethyl phthalate,COC(=O)C1=CC=CC=C1C(O)=O,FNJSWIPFHMKRAT-UHFFFAOYSA-N,C9H8O4,180.1574,180.042258744
HMDB0002176,Ethylmethylacetic acid,CCC(C)C(O)=O,WLAMNBDJUVNPJU-UHFFFAOYSA-N,C5H10O2,102.1317,102.068079564
HMDB0002189,N8-Acetylspermidine,CC(=O)NCCCCNCCCN,FONIWJIDLJEJTL-UHFFFAOYSA-N,C9H21N3O,187.2825,187.168462309
HMDB0002199,Desaminotyrosine,OC(=O)CCC1=CC=C(O)C=C1,NMHMNPHRMNGLLB-UHFFFAOYSA-N,C9H10O3,166.1739,166.062994186
HMDB0002231,11Z-Eicosenoic acid,CCCCCCCC\C=C/CCCCCCCCCC(O)=O,BITHHVVYSMSWAG-KTKRTIGZSA-N,C20H38O2,310.5145,310.28718046
HMDB0002243,Picolinic acid,OC(=O)C1=CC=CC=N1,SIOXPEMLGUPBBT-UHFFFAOYSA-N,C6H5NO2,123.1094,123.032028409
HMDB0002259,Heptadecanoic acid,CCCCCCCCCCCCCCCCC(O)=O,KEMQGTRYUADPNZ-UHFFFAOYSA-N,C17H34O2,270.4507,270.255880332
HMDB0002271,Imidazolepropionic acid,OC(=O)CCC1=CNC=N1,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,C6H8N2O2,140.1399,140.05857751
HMDB0002290,Arsenic,[As+3],LULLIKNODDLMDQ-UHFFFAOYSA-N,As,74.9216,74.921596417
HMDB0002302,Indole-3-propionic acid,OC(=O)CCC1=CNC2=C1C=CC=C2,GOLXRNDWAUTYKT-UHFFFAOYSA-N,C11H11NO2,189.2105,189.078978601
HMDB0002322,Cadaverine,NCCCCCN,VHRGRCVQAFMJIZ-UHFFFAOYSA-N,C5H14N2,102.1781,102.115698458
HMDB0002329,Oxalic acid,OC(=O)C(O)=O,MUBZPKHOEPUJKR-UHFFFAOYSA-N,C2H2O4,90.0349,89.995308552
HMDB0002340,2-Methylbenzoic acid,CC1=C(C=CC=C1)C(O)=O,ZWLPBLYKEWSWPD-UHFFFAOYSA-N,C8H8O2,136.1479,136.0524295
HMDB0002350,Octadecanol,CCCCCCCCCCCCCCCCCCO,GLDOVTGHNKAZLK-UHFFFAOYSA-N,C18H38O,270.4937,270.292265838
HMDB0002386,Boron,[B+3],FRWDHMWMHYXNLW-UHFFFAOYSA-N,B,10.811,11.009305466
HMDB0002428,Terephthalic acid,OC(=O)C1=CC=C(C=C1)C(O)=O,KKEYFWRCBNTPAC-UHFFFAOYSA-N,C8H6O4,166.1308,166.02660868
HMDB0002457,Nickel,[Ni++],VEQPNABPJHWNSG-UHFFFAOYSA-N,Ni,58.6934,57.935347922
HMDB0002501,Germanium,[Ge+4],CULSIAXQVSZNSV-UHFFFAOYSA-N,Ge,72.64,73.921178213
HMDB0002503,Vanadium,[V+3],KOKKJWHERHSKEB-UHFFFAOYSA-N,V,50.9415,50.943963675
HMDB0002712,"1,5-Anhydrosorbitol",OC[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,MPCAJMNYNOGXPB-SLPGGIOYSA-N,C6H12O5,164.1565,164.068473494
HMDB0002786,Nitrite,ON=O,IOVCWXUNBOPUCH-UHFFFAOYSA-N,HNO2,47.0134,47.000728281
HMDB0002802,Cortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,C21H28O5,360.444,360.193674006
HMDB0002820,Methylimidazoleacetic acid,CN1C=NC(CC(O)=O)=C1,ZHCKPJGJQOPTLB-UHFFFAOYSA-N,C6H8N2O2,140.1399,140.05857751
HMDB0002825,Theobromine,CN1C=NC2=C1C(O)=NC(=O)N2C,YAPQBXQYLJRXSA-UHFFFAOYSA-N,C7H8N4O2,180.164,180.06472552
HMDB0002917,D-Xylitol,OC[C@H](O)[C@@H](O)[C@H](O)CO,HEBKCHPVOIAQTA-SCDXWVJYSA-N,C5H12O5,152.1458,152.068473494
HMDB0002923,Isomaltose,OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,DLRVVLDZNNYCBX-BTLHAWITSA-N,C12H22O11,342.2965,342.116211546
HMDB0002925,Dihomo-gamma-linolenic acid,CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(O)=O,HOBAELRKJCKHQD-QNEBEIHSSA-N,C20H34O2,306.4828,306.255880332
HMDB0002931,N-Acetylserine,CC(=O)N[C@@H](CO)C(O)=O,JJIHLJJYMXLCOY-BYPYZUCNSA-N,C5H9NO4,147.1293,147.053157781
HMDB0002939,Methyl isobutyl ketone,CC(C)CC(C)=O,NTIZESTWPVYFNL-UHFFFAOYSA-N,C6H12O,100.1589,100.088815006
HMDB0002994,Erythritol,OC[C@H](O)[C@H](O)CO,UNXHWFMMPAWVPI-ZXZARUISSA-N,C4H10O4,122.1198,122.057908808
HMDB0003072,Quinic acid,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1O)C(O)=O,AAWZDTNXLSGCEK-WYWMIBKRSA-N,C7H12O6,192.1666,192.063388116
HMDB0003119,Benzyl alcohol,OCC1=CC=CC=C1,WVDDGKGOMKODPV-UHFFFAOYSA-N,C7H8O,108.1378,108.057514878
HMDB0003178,Heme,CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C)C(C=C)=C6C=C7C(C)=C(C=C)C8=[N+]7[Fe--]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,KABFMIBPWCXCRK-RGGAHWMASA-L,C34H32FeN4O4,616.487,616.177297665
HMDB0003229,Palmitoleic acid,CCCCCC\C=C/CCCCCCCC(O)=O,SECPZKHBENQXJG-FPLPWBNLSA-N,C16H30O2,254.4082,254.224580204
HMDB0003231,Vaccenic acid,CCCCCC\C=C\CCCCCCCCCC(O)=O,UWHZIFQPPBDJPM-BQYQJAHWSA-N,C18H34O2,282.468,282.255880335
HMDB0003243,Acetoin,CC(O)C(C)=O,ROWKJAVDOGWPAT-UHFFFAOYSA-N,C4H8O2,88.1051,88.0524295
HMDB0003334,Symmetric dimethylarginine,CN\C(NCCC[C@H](N)C(O)=O)=N/C,HVPFXCBJHIIJGS-LURJTMIESA-N,C8H18N4O2,202.2541,202.14297584
HMDB0003337,Oxidized glutathione,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,YPZRWBKMTBYPTK-BJDJZHNGSA-N,C20H32N6O12S2,612.631,612.151961898
HMDB0003339,D-Glutamic acid,N[C@H](CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-GSVOUGTGSA-N,C5H9NO4,147.1293,147.053157781
HMDB0003345,alpha-D-Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DVKNGEFBSA-N,C6H12O6,180.1559,180.063388116
HMDB0003352,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,NOOLISFMXDJSKH-KXUCPTDWSA-N,C10H20O,156.269,156.151415264
HMDB0003355,5-Aminopentanoic acid,NCCCCC(O)=O,JJMDCOVWQOJGCB-UHFFFAOYSA-N,C5H11NO2,117.1463,117.078978601
HMDB0003357,N2-Acetylornithine,CC(=O)N[C@@H](CCCN)C(O)=O,JRLGPAXAGHMNOL-LURJTMIESA-N,C7H14N2O3,174.1977,174.100442324
HMDB0003361,Pyrimidine,C1=CN=CN=C1,CZPWVGJYEJSRLH-UHFFFAOYSA-N,C4H4N2,80.088,80.037448138
HMDB0003366,Propanal,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,C3H6O,58.0791,58.041864814
HMDB0003374,D-Ornithine,NCCC[C@@H](N)C(O)=O,AHLPHDHHMVZTML-SCSAIBSYSA-N,C5H12N2O2,132.161,132.089877638
HMDB0003375,(+)-Limonene,CC(=C)[C@@H]1CCC(C)=CC1,XMGQYMWWDOXHJM-JTQLQIEISA-N,C10H16,136.234,136.125200512
HMDB0003406,D-Serine,N[C@H](CO)C(O)=O,MTCFGRXMJLQNBG-UWTATZPHSA-N,C3H7NO3,105.0926,105.042593095
HMDB0003407,Diacetyl,CC(=O)C(C)=O,QSJXEFYPDANLFS-UHFFFAOYSA-N,C4H6O2,86.0892,86.036779436
HMDB0003417,D-Cysteine,N[C@H](CS)C(O)=O,XUJNEKJLAYXESH-UWTATZPHSA-N,C3H7NO2S,121.15,121.019749643
HMDB0003418,D-Tagatose,OC[C@@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,LKDRXBCSQODPBY-DPYQTVNSSA-N,C6H12O6,180.156,180.063388106
HMDB0003423,D-Glutamine,N[C@H](CCC(N)=O)C(O)=O,ZDXPYRJPNDTMRX-GSVOUGTGSA-N,C5H10N2O3,146.1445,146.069142196
HMDB0003459,D-Alanyl-D-alanine,C[C@@H](N)C(=O)N[C@H](C)C(O)=O,DEFJQIDDEAULHB-QWWZWVQMSA-N,C6H12N2O3,160.1711,160.08479226
HMDB0003466,L-Gulonolactone,[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO,SXZYCXMUPBBULW-SKNVOMKLSA-N,C6H10O6,178.14,178.047738052
HMDB0003540,3'-AMP,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,LNQVTSROQXJCDD-KQYNXXCUSA-N,C10H14N5O7P,347.2212,347.063084339
HMDB0003638,Cadmium,[Cd++],WLZRMCYVCSSEQC-UHFFFAOYSA-N,Cd,112.411,113.903358121
HMDB0003642,Strontium,[Sr++],PWYYWQHXAPXYMF-UHFFFAOYSA-N,Sr,87.62,87.905614339
HMDB0003647,Perillyl aldehyde,[H]C(=O)C1=CCC(CC1)C(C)=C,RUMOYJJNUMEFDD-UHFFFAOYSA-N,C10H14O,150.221,150.104465071
HMDB0003671,2-Heptanone,CCCCCC(C)=O,CATSNJVOTSVZJV-UHFFFAOYSA-N,C7H14O,114.1855,114.10446507
HMDB0004096,5-Methoxyindoleacetate,COC1=CC2=C(NC=C2CC(O)=O)C=C1,COCNDHOPIHDTHK-UHFFFAOYSA-N,C11H11NO3,205.2099,205.073893223
HMDB0004142,Barium,[Ba++],XDFCIPNJCBUZJN-UHFFFAOYSA-N,Ba,137.327,137.905241273
HMDB0004231,Panthenol,CC(C)(CO)[C@@H](O)C(=O)NCCCO,SNPLKNRPJHDVJA-ZETCQYMHSA-N,C9H19NO4,205.2515,205.131408101
HMDB0004327,1-Butanol,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,C4H10O,74.1216,74.073164942
HMDB0004461,Benzamide,NC(=O)C1=CC=CC=C1,KXDAEFPNCMNJSK-UHFFFAOYSA-N,C7H7NO,121.1366,121.052763851
HMDB0004472,Eucalyptol,C[C@@]12CC[C@@H](CC1)C(C)(C)O2,WEEGYLXZBRQIMU-WAAGHKOSSA-N,C10H18O,154.2493,154.135765198
HMDB0004487,(S)-Carvone,CC(=C)[C@H]1CC=C(C)C(=O)C1,ULDHMXUKGWMISQ-VIFPVBQESA-N,C10H14O,150.2176,150.10446507
HMDB0004628,Lead,[Pb++],RVPVRDXYQKGNMQ-UHFFFAOYSA-N,Pb,207.2,207.97663585
HMDB0004667,13-HODE,CCCCC[C@H](O)\C=C\C=C/CCCCCCCC(O)=O,HNICUWMFWZBIFP-IRQZEAMPSA-N,C18H32O3,296.4449,296.23514489
HMDB0004670,alpha-Dimorphecolic acid,CCCCC\C=C/C=C/[C@@H](O)CCCCCCCC(O)=O,NPDSHTNEKLQQIJ-UINYOVNOSA-N,C18H32O3,296.4449,296.23514489
HMDB0004814,4-Heptanone,CCCC(=O)CCC,HCFAJYNVAYBARA-UHFFFAOYSA-N,C7H14O,114.1855,114.10446507
HMDB0004827,Proline betaine,C[N+]1(C)CCC[C@H]1C([O-])=O,CMUNUTVVOOHQPW-LURJTMIESA-N,C7H13NO2,143.1836,143.094628665
HMDB0004983,Dimethyl sulfone,CS(C)(=O)=O,HHVIBTZHLRERCL-UHFFFAOYSA-N,C2H6O2S,94.133,94.008850126
HMDB0005066,Tetradecanoylcarnitine,CCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,PSHXNVGSVNEJBD-LJQANCHMSA-O,C21H42NO4,372.569,372.310835257
HMDB0005802,Isoeugenol,COC1=CC(\C=C\C)=CC=C1O,BJIOGJUNALELMI-ONEGZZNKSA-N,C10H12O2,164.2011,164.083729628
HMDB0005805,p-Cymene,CC(C)C1=CC=C(C)C=C1,HFPZCAJZSCWRBC-UHFFFAOYSA-N,C10H14,134.222,134.109550451
HMDB0005806,gamma-Terpinene,CC(C)C1=CCC(C)=CC1,YKFLAYDHMOASIY-UHFFFAOYSA-N,C10H16,136.238,136.125200515
HMDB0005809,Eugenol,COC1=CC(CC=C)=CC=C1O,RRAFCDWBNXTKKO-UHFFFAOYSA-N,C10H12O2,164.2011,164.083729628
HMDB0005812,Geraniol,CC(C)=CCC\C(C)=C/CO,GLZPCOQZEFWAFX-YFHOEESVSA-N,C10H18O,154.253,154.1357652
HMDB0005843,Allyl isothiocyanate,C=CCN=C=S,ZOJBYZNEUISWFT-UHFFFAOYSA-N,C4H5NS,99.154,99.014269855
HMDB0005879,Dimethyldisulfide,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,C2H6S2,94.199,93.991091572
HMDB0005949,Lithium,[Li+],HBBGRARXTFLTSG-UHFFFAOYSA-N,Li,6.941,7.016004049
HMDB0005994,Hexanal,CCCCCC=O,JARKCYVAAOWBJS-UHFFFAOYSA-N,C6H12O,100.1589,100.088815006
HMDB0006006,Isobutanol,CC(C)CO,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,C4H10O,74.1216,74.073164942
HMDB0006007,Isopentanol,CC(C)CCO,PHTQWCKDNZKARW-UHFFFAOYSA-N,C5H12O,88.1482,88.088815006
HMDB0006088,scyllo-Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDAISMWEOUEBRE-CDRYSYESSA-N,C6H12O6,180.1559,180.063388116
HMDB0006111,12-HETE,CCCCC\C=C/C[C@H](O)\C=C\C=C/C\C=C/CCCC(O)=O,ZNHVWPKMFKADKW-LQWMCKPYSA-N,C20H32O3,320.4663,320.23514489
HMDB0006115,Benzaldehyde,O=CC1=CC=CC=C1,HUMNYLRZRPPJDN-UHFFFAOYSA-N,C7H6O,106.1219,106.041864814
HMDB0006213,"(S)-Propane-1,2-diol",C[C@H](O)CO,DNIAPMSPPWPWGF-VKHMYHEASA-N,C3H8O2,76.0944,76.0524295
HMDB0006272,5-Amino-2-oxopentanoic acid,NCCCC(=O)C(O)=O,BWHGMFYTDQEALD-UHFFFAOYSA-N,C5H9NO3,131.1299,131.058243159
HMDB0006331,"cis,cis-Muconic acid",OC(=O)\C=C/C=C\C(O)=O,TXXHDPDFNKHHGW-CCAGOZQPSA-N,C6H6O4,142.1094,142.02660868
HMDB0006478,Isovaleraldehyde,CC(C)CC=O,YGHRJJRRZDOVPD-UHFFFAOYSA-N,C5H10O,86.1323,86.073164942
HMDB0007871,PC(14:0/18:0),[H][C@@](COC(=O)CCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,TYAQXZHDAGZOEO-KXQOOQHDSA-N,C40H80NO8P,734.0389,733.562155053
HMDB0007879,PC(34:1),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,DMEBDXIQFIKNQR-OIJJMQLXSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0007880,PC(34:2),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,IRYMXEVDAKMFIF-YBLKGUNISA-N,C42H80NO8P,758.0603,757.562155053
HMDB0007881,PC(34:3),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,XWHIBISICRMDDW-ZLBNXBDKSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0007882,"PC(14:0/20:3(8Z,11Z,14Z))",CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,ZAUFLMLTXNKVAB-AFYHZPHLSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0007887,PC(36:1),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/CCCCCCCC,LOVKBDFNFACEND-HSEDGGQWSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0007888,"PC(14:0/22:2(13Z,16Z))",CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC,BRAPXNOAYHMWEX-JHHJWKSXSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0007889,PC(36:4),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,UDOCLKXJVMJFLD-CCHOKCMJSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0007890,PC(36:5),CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,MGUTYWPZCZBAGE-JZDIRDTQSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0007891,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",CCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,SFEMWZZGMMRGCX-DYPKKMQZSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0007896,PC(14:0/P-18:0),CCCCCCCCCCCCCCCC\C=C/OC(COC(=O)CCCCCCCCCCCCC)COP([O-])(=O)OCC[N+](C)(C)C,RGTWJEUZOMLQFH-JCUPVDEDSA-N,C40H80NO7P,718.0395,717.567240431
HMDB0007911,PC(14:1(9Z)/20:0),CCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,SJLGFZBXPQKJIH-LLVYEJTBSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0007912,PC(14:1(9Z)/20:1(11Z)),CCCCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,OLUKQTJCNPHKRC-LYJZGNKWSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0007913,"PC(14:1(9Z)/20:2(11Z,14Z))",CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,KBHCBANQRIOXLD-FRPVHTQQSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0007919,PC(14:1(9Z)/22:0),CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,OSTGKIDWKPXCRQ-FASREOMLSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0007920,PC(14:1(9Z)/22:1(13Z)),CCCCCCCC\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,CGXBWJDAGMQUFG-MHJIJCEHSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0007921,PC(36:3),CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,LMYYUVAVNWPEPG-GXAHKNHCSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0007922,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,XBLSNYPBWMKQLW-WPNBCRARSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0007971,PC(16:0/18:1(11Z)),[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCC,AEPVLLKGEBHLEJ-KWNHIAGJSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0007972,PC(16:0/18:1(9Z)),[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCCCCCC,WTJKGGKOPKCXLL-VYOBOKEXSA-N,C42H82NO8P,760.0761,759.577805117
HMDB0007973,"PC(16:0/18:2(9Z,12Z))",[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,JLPULHDHAOZNQI-ZTIMHPMXSA-N,C42H80NO8P,758.0603,757.562155053
HMDB0007974,"PC(16:0/18:3(6Z,9Z,12Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,CNNSEHUKQJCGTE-UPPWDXJYSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0007975,"PC(16:0/18:3(9Z,12Z,15Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,JMAYDGBZRHQJAT-QWFQJEORSA-N,C42H78NO8P,756.0444,755.546504989
HMDB0007978,PC(16:0/20:1(11Z)),CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,MZZHKIPFYPOYKP-NYJULOOZSA-N,C44H86NO8P,788.1293,787.609105245
HMDB0007979,"PC(16:0/20:2(11Z,14Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,ZRTZULWIAWDUBY-UXSLIEDSSA-N,C44H84NO8P,786.1134,785.593455181
HMDB0007980,"PC(16:0/20:3(5Z,8Z,11Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,XMZFUVYOYPLVOA-VLHUWQDUSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0007981,"PC(16:0/20:3(8Z,11Z,14Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,SRIGHEHXEGELQJ-YYQUKWHJSA-N,C44H82NO8P,784.0975,783.577805117
HMDB0007982,"PC(16:0/20:4(5Z,8Z,11Z,14Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,IIZPXYDJLKNOIY-JXPKJXOSSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0007983,"PC(16:0/20:4(8Z,11Z,14Z,17Z))",[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,JAVWFBAAZSHHAD-HCYAGMRRSA-N,C44H80NO8P,782.0817,781.562155053
HMDB0007984,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,KLTHQSWIRFFBRI-CPFPVJFHSA-N,C44H78NO8P,780.0658,779.546504989
HMDB0007988,PC(38:4),CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,IRWRFKUTKSUFST-MDYGELLQSA-N,C46H84NO8P,810.1348,809.593455181
